HOG:E0288963,0.103000000119209
HOG:E0820934,0.100000001490116
HOG:E0277585,0.602999985218048
HOG:E0255127,0.666999995708466
HOG:E0315687,0.84799998998642
HOG:E0260605,0.312000006437302
HOG:E0270847,0.178000003099442
HOG:E0270851,0.133000001311302
HOG:E0261612,0.561999976634979
HOG:E0261114,0.375
HOG:E0307994,0.818000018596649
HOG:E0255311,1
HOG:E0260675,0.5
HOG:E0270116,0.244000002741814
HOG:E0280268,0.0769999995827675
HOG:E0278857,0.602999985218048
HOG:E0277086,0.744000017642975
HOG:E0260649,0.375
HOG:E0310637,0.767000019550324
HOG:E0294142,0.125
HOG:E0298632,0.0810000002384186
HOG:E0261211,0.312000006437302
HOG:E0279514,0.0769999995827675
HOG:E0254048,1
HOG:E0315967,0.662999987602234
HOG:E0265404,0.257999986410141
HOG:E0260613,0.625
HOG:E0263711,0.257999986410141
HOG:E0260637,0.5
HOG:E0260629,0.5
HOG:E0259861,0.561999976634979
HOG:E0269934,0.289000004529953
HOG:E0260636,0.375
HOG:E0278053,0.640999972820282
HOG:E0254929,1
HOG:E0254707,1
HOG:E0265165,0.097000002861023
HOG:E0265738,0.194000005722046
HOG:E0272230,0.222000002861023
HOG:E0277493,0.808000028133392
HOG:E0648634,0.879999995231628
HOG:E0281083,0.0900000035762787
HOG:E0285995,0.0769999995827675
HOG:E0260623,0.625
HOG:E0270006,0.621999979019165
HOG:E0820643,0.0299999993294477
HOG:E0277951,0.526000022888184
HOG:E0277979,0.666999995708466
HOG:E0270814,0.133000001311302
HOG:E0297267,0.453000009059906
HOG:E0310646,0.156000003218651
HOG:E0271867,0.156000003218651
HOG:E0230764,0.428999990224838
HOG:E0289751,0.0509999990463257
HOG:E0275120,0.0439999997615814
HOG:E0278377,0.615000009536743
HOG:E0300156,0.0810000002384186
HOG:E0228419,0.600000023841858
HOG:E0230715,0.570999979972839
HOG:E0274815,0.0890000015497208
HOG:E0296931,0.100000001490116
HOG:E0281859,0.0260000005364418
HOG:E0274583,0.133000001311302
HOG:E0277965,0.846000015735626
HOG:E0229341,0.400000005960465
HOG:E0281113,0.19200000166893
HOG:E0278723,0.859000027179718
HOG:E0230723,0.28600001335144
HOG:E0231494,0.545000016689301
HOG:E0230740,0.28600001335144
HOG:E0268457,0.444000005722046
HOG:E0282125,0.0509999990463257
HOG:E0229467,0.600000023841858
HOG:E0277218,0.820999979972839
HOG:E0270256,0.222000002861023
HOG:E0228273,1
HOG:E0277334,0.462000012397766
HOG:E0805752,0.437000006437302
HOG:E0281267,0.115000002086163
HOG:E0270735,0.0890000015497208
HOG:E0807582,0.194999992847443
HOG:E0821202,0.0219999998807907
HOG:E0273556,0.133000001311302
HOG:E0281039,0.256000012159348
HOG:E0268481,0.400000005960465
HOG:E0228782,0.800000011920929
HOG:E0230797,0.28600001335144
HOG:E0278299,0.372000008821487
HOG:E0301147,0.0469999983906746
HOG:E0308911,0.068000003695488
HOG:E0230059,0.570999979972839
HOG:E0275675,0.0439999997615814
HOG:E0230706,0.28600001335144
HOG:E0274897,0.0439999997615814
HOG:E0228845,0.600000023841858
HOG:E0230680,0.28600001335144
HOG:E0274862,0.0890000015497208
HOG:E0301592,0.0469999983906746
HOG:E0230625,0.71399998664856
HOG:E0228006,0.600000023841858
HOG:E0230772,0.28600001335144
HOG:E0270810,0.0890000015497208
HOG:E0268196,0.444000005722046
HOG:E0275480,0.0890000015497208
HOG:E0228714,0.600000023841858
HOG:E0270180,0.156000003218651
HOG:E0230136,0.428999990224838
HOG:E0228700,0.600000023841858
HOG:E0810240,0.119000002741814
HOG:E0230692,0.28600001335144
HOG:E0225829,1
HOG:E0230713,0.428999990224838
HOG:E0225851,1
HOG:E0274898,0.0439999997615814
HOG:E0270358,0.310999989509583
HOG:E0318918,0.063000001013279
HOG:E0232475,0.273000001907349
HOG:E0230786,0.28600001335144
HOG:E0228667,0.600000023841858
HOG:E0231458,0.455000013113022
HOG:E0273544,0.156000003218651
HOG:E0289315,0.0769999995827675
HOG:E0270813,0.133000001311302
HOG:E0270824,0.0890000015497208
HOG:E0280621,0.768999993801117
HOG:E0320320,0.063000001013279
HOG:E0228822,0.400000005960465
HOG:E0294546,0.061999998986721
HOG:E0274817,0.111000001430511
HOG:E0271710,0.0890000015497208
HOG:E0230700,0.28600001335144
HOG:E0810178,0.0759999975562096
HOG:E0225699,1
HOG:E0270270,0.222000002861023
HOG:E0281102,0.244000002741814
HOG:E0300963,0.11599999666214
